ID	IslandID	PartID	ZoneID	Zone	Number	IndexName_1	Featured	SpokenName_1	PhoneticName_1	Speaker_1	SpeakerID_1	Start_1	End_1	IndexName_2	SpokenName_2	PhoneticName_2	Speaker_2	SpeakerID_2	Start_2	End_2	IndexName_3	SpokenName_3	PhoneticName_3	Speaker_3	SpeakerID_3	Start_3	End_3	CommonName_1	UnspokenName_1	ExtendedName_1	ExtendedName_2	VariantName_1	MisspelledName_1	Note_Speech	Note_Spelling	Note_Name	Note_Place	Group_1	GroupID_1	Group_2	GroupID_2	Transliteration	Addenda_Zone	SeeType	SeeText	SeeZone_1	SeeZoneID_1	SeeName_1	SeeNameID_1	SeeID_1	SeeZone_2	SeeZoneID_2	SeeName_2	SeeNameID_2	SeeID_2	SeeZone_3	SeeZoneID_3	SeeName_3	SeeNameID_3	SeeID_3	SeeZone_4	SeeZoneID_4	SeeName_4	SeeNameID_4	SeeID_4	KindPrefix_1	Kind_1	KindID_1	KindPlural_1	KindName_1	Super_1	Super_1.a	Super_1.1	KindPrefix_2	Kind_2	KindID_2	KindPlural_2	KindName_2	Super_2	Super_2.a	Kind_3	KindID_3	KindPlural_3	KindName_3	Super_3	Super_3.a	Kind_4	KindID_4	KindPlural_4	KindName_4	Super_4	Super_4.a	Kind_5	KindID_5	KindPlural_5	KindName_5	Kind_6	KindID_6	KindPlural_6	KindName_6	Kind_7	KindID_7	KindPlural_7	KindName_7
pn_zo_140-51			zo_140	Golden Bay	51	Turimāwiwi		Turimāwiwi	TUriMĀwiwi	Hannah Moari Meihana	sp_21	127.32	128.53																																																						river	fe_231		Turimāwiwi River																																		
pn_zo_140-52			zo_140	Golden Bay	52	Uruwhenua		Uruwhenua	Uru-WHEnua	Hannah Moari Meihana	sp_21	130.50	131.48																																																						locality	fe_154		Uruwhenua																																		
pn_zo_140-53			zo_140	Golden Bay	53	Waiharakeke		Waiharakeke	WAI-HArakeke	Hannah Moari Meihana	sp_21	133.50	134.60																																																						bay	fe_15		Waiharakeke Bay																																		
pn_zo_140-54			zo_140	Golden Bay	54	Waikoropupū		Waikoropupū	WAI-KOro-PUpū	Hannah Moari Meihana	sp_21	136.03	137.49	Te Waikoropupū																Te Waikoropupū																																					springs	fe_256	1	Waikoropupū Springs					river	fe_231		Waikoropupū River																										
pn_zo_140-55			zo_140	Golden Bay	55	Waingaro		Waingaro	WAI-NGAro	Hannah Moari Meihana	sp_21	138.67	139.58																																																						river	fe_231		Waingaro River																																		
pn_zo_140-56			zo_140	Golden Bay	56	Wainui		Wainui	WAI-NUI	Hannah Moari Meihana	sp_21	140.80	141.68																																																						river	fe_231		Wainui River					falls	fe_84		Wainui Falls			bay	fe_15		Wainui Bay																				
pn_zo_140-57			zo_140	Golden Bay	57	Waitapu		Waitapu	WAI-TApu	Hannah Moari Meihana	sp_21	142.74	143.53																																																						harbour	fe_115		Waitapu Harbour																																		
pn_zo_140-58			zo_140	Golden Bay	58	Wekakura		Wekakura	WEka-KUra	Hannah Moari Meihana	sp_21	145.56	146.50																																																						point	fe_203		Wekakura Point																																		
pn_zo_140-59			zo_140	Golden Bay	59	Whakamārama		Whakamārama	whaka·MĀrama	Hannah Moari Meihana	sp_21	147.89	148.87																																																						range	fe_218		Whakamārama Range																																		
pn_zo_140-60			zo_140	Golden Bay	60	Whakapoai		Whakapoai	whaka·POAi	Hannah Moari Meihana	sp_21	150.85	151.90																															but see	but see Whakapouai	Golden Bay	zo_140	Whakapouai	61	pn_zo_140-61																	point	fe_203		Whakapoai Point																																		
pn_zo_140-61			zo_140	Golden Bay	61	Whakapouai		Whakapouai	whaka·POUai	Hannah Moari Meihana	sp_21	153.70	155.07															Heaphy River																																							river	fe_231		Heaphy River																																		
pn_zo_140-62			zo_140	Golden Bay	62	Whanganui		Whanganui	WHAnga-NUI	Hannah Moari Meihana	sp_21	156.68	157.54																																																						inlet	fe_132		Whanganui Inlet																																		
pn_zo_140-63			zo_140	Golden Bay	63	Wharepapa		Wharepapa	WHAre-PApa	Hannah Moari Meihana	sp_21	158.75	159.59															Mt Peel (or Mt Arthur)																																							mountain	fe_177		Mount Peel/Mount Arthur																																		
pn_zo_140-64			zo_140	Golden Bay	64	Wharawharangi		Wharawharangi	WHArawhaRAngi	Hannah Moari Meihana	sp_21	161.45	162.39															Separation Point																																							point	fe_203		Separation Point																																		
pn_zo_141-0			zo_141	Motueka	0	Intro		Zone 141: Motueka		Hugh Young	sp_37	0.80	3.37															Zone 141: Motueka																																																																												
pn_zo_141-1			zo_141	Motueka	1	Anatūpiko		Anatūpiko	Ana-TŪpiko	Tom Bailey	sp_122	5.52	6.64																																																						inlet	fe_132		Anatūpiko Inlet																																		
pn_zo_141-2			zo_141	Motueka	2	Anatūwhero		Anatūwhero	Ana-TŪwhero	Tom Bailey	sp_122	8.67	9.78	Ōtūwhero	Ōtūwhero	ō-TŪwhero	Tom Bailey	sp_122	56.55	57.57																																															inlet	fe_132		Anatūwhero Inlet																																		
pn_zo_141-3			zo_141	Motueka	3	Awa		Awa	Awa	Tom Bailey	sp_122	11.15	11.78																																																						locality	fe_154		Awa																																		
pn_zo_141-4			zo_141	Motueka	4	Hāpuku		Hāpuku	HĀpuku	Tom Bailey	sp_122	13.63	14.48																																																						reef	fe_222		Hāpuku Reef																																		
pn_zo_141-5			zo_141	Motueka	5	Harakeke		Harakeke	HArakeke	Tom Bailey	sp_122	17.01	17.87																																																						locality	fe_154		Harakeke																																		
pn_zo_141-6			zo_141	Motueka	6	Kairuru		Kairuru	KAI-RUru	Tom Bailey	sp_122	19.45	20.29																																																						locality	fe_154		Kairuru																																		
pn_zo_141-7			zo_141	Motueka	7	Kaiteretere		Kaiteretere	KAI-TEretere	Tom Bailey	sp_122	23.39	24.57	Kaiteriteri																			Kaiteriteri																																		beach	fe_16		Kaiteretere Beach					locality	fe_154		Kaiteretere			locality	fe_154		Kaiteretere Beach																				
pn_zo_141-8			zo_141	Motueka	8	Kākā		Kākā	KĀkā	Tom Bailey	sp_122	26.37	27.30																								off Kaiteretere																														island	fe_134		Kākā Island																																		
pn_zo_141-9			zo_141	Motueka	9	Kākaho		Kākaho	KĀkaho	Tom Bailey	sp_122	28.47	29.40																																																						island	fe_134		Kākaho Island																																		
pn_zo_141-10			zo_141	Motueka	10	Kina		Kina	KIna	Tom Bailey	sp_122	30.19	30.80																																																						beach	fe_16		Kina Beach					locality	fe_154		Kina			locality	fe_154		Kina Beach																				
pn_zo_141-11			zo_141	Motueka	11	Marahau		Marahau	MAraHAU	Tom Bailey	sp_122	31.82	32.73																																																						locality	fe_154		Marahau																																		
pn_zo_141-12			zo_141	Motueka	12	Māriri		Māriri	MĀ-RIri	Tom Bailey	sp_122	33.84	34.70																																																						river	fe_231		Māriri River					locality	fe_154		Māriri																										
pn_zo_141-13			zo_141	Motueka	13	Motuareroiti		Motuareroiti	MOtu-Arero-Iti	Tom Bailey	sp_122	37.47	39.01															Fisherman Island																																							island	fe_134		Fisherman Island																																		
pn_zo_141-14			zo_141	Motueka	14	Motuareronui		Motuareronui	MOtu-Arero-NUI	Tom Bailey	sp_122	41.33	42.97															Adele Island																																							island	fe_134		Adele Island																																		
pn_zo_141-15			zo_141	Motueka	15	Motueka	1	Motueka	MOtu-Eka	Tom Bailey	sp_122	44.25	45.17																															see also	see also Zone 143	Nelson	zo_143	Motuēkā	22	pn_zo_143-22																	river	fe_231		Motueka River					town	fe_282		Motueka																										
pn_zo_141-16			zo_141	Motueka	16	Morukiore		Morukiore	MOru-KIOre	Tom Bailey	sp_122	46.29	47.43																																																						island	fe_134		Morukiore Island																																		
pn_zo_141-17			zo_141	Motueka	17	Moturoa		Moturoa	MOtu-ROA	Tom Bailey	sp_122	48.90	49.69															Rabbit Island																																							island	fe_134		Rabbit Island																																		
pn_zo_141-18			zo_141	Motueka	18	Moutere		Moutere	MOUtere	Tom Bailey	sp_122	51.19	52.10																																																						locality	fe_154		Lower Moutere					locality	fe_154		Upper Moutere																										
pn_zo_141-19			zo_141	Motueka	19	Nātīmoti		Nātīmoti	nā-TĪmoti	Tom Bailey	sp_122	53.40	54.53																			Ngatimoti				Translation of "Timothy's" (not an iwi name)																															locality	fe_154		Nātīmoti																																		
pn_zo_141-20			zo_141	Motueka	20	Panga Tōtara		Panga Tōtara	PAnga TŌtara	Tom Bailey	sp_122	58.86	60.06																																																						locality	fe_154		Panga Tōtara																																		
pn_zo_141-21			zo_141	Motueka	21	Pokororo		Pokororo	POko-ROro	Tom Bailey	sp_122	61.76	62.81																																																						locality	fe_154		Pokororo																																		
pn_zo_141-22			zo_141	Motueka	22	Rīwaka		Rīwaka	RĪwaka	Tom Bailey	sp_122	64.89	65.67	Riuwaka															Riuwaka			Riuwaka																																			river	fe_231		Rīwaka River					valley	fe_295		Rīwaka Valley			locality	fe_154		Rīwaka																				
pn_zo_141-23			zo_141	Motueka	23	Tākaka		Tākaka	TĀkaka	Tom Bailey	sp_122	67.74	68.60																																																						hill	fe_122		Tākaka Hill																																		
pn_zo_141-24			zo_141	Motueka	24	Tapu		Tapu	TApu	Tom Bailey	sp_122	70.22	70.88																																																						bay	fe_15		Tapu Bay																																		
pn_zo_141-25			zo_141	Motueka	25	Te Āwhina		Te Āwhina	TE-āWHIna	Tom Bailey	sp_122	72.59	73.42																																																						marae	fe_156		Te Āwhina Marae	1				dining hall	fe_76		Te Āwhina Dining Hall	1																									
pn_zo_141-26			zo_141	Motueka	26	Te Karetū		Te Karetū	te KAre-TŪ	Tom Bailey	sp_122	75.70	76.82																																																						point	fe_203		Te Karetū Point																																		
pn_zo_141-27			zo_141	Motueka	27	Te Pukatea		Te Pukatea	te PUka-TEA	Tom Bailey	sp_122	78.62	80.04																																																						bay	fe_15		Te Pukatea Bay																																		
pn_zo_141-28			zo_141	Motueka	28	Tokongawa		Tokongawa	TOkoNGAwa	Tom Bailey	sp_122	83.40	84.41																																																						point	fe_203		Tokongawa Point																																		
pn_zo_141-29			zo_141	Motueka	29	Tūrangaāpeke		Tūrangaāpeke	TŪranga-ā-PEke	Tom Bailey	sp_122	87.05	88.35																																																						meeting house	fe_163		Tūrangaāpeke meeting house	1																																	
pn_zo_141-30			zo_141	Motueka	30	Umukurī		Umukurī	Umu-KUrī	Tom Bailey	sp_122	90.00	91.06																																																						locality	fe_154		Umukurī																																		
pn_zo_141-31			zo_141	Motueka	31	Wāhi Tākaro																							Wāhi Tākaro																																						recreation reserve	fe_221		Wāhi Tākaro Recreation Reserve																																		
pn_zo_141-32			zo_141	Motueka	32	Waiatua		Waiatua	WAI-Atua	Tom Bailey	sp_122	92.64	93.59																																																						river	fe_231		Waiatua River																																		
pn_zo_141-33			zo_141	Motueka	33	Waiwhero		Waiwhero	WAIwhero	Tom Bailey	sp_122	95.15	96.08																																																						locality	fe_154		Waiwhero																																		
pn_zo_141-34			zo_141	Motueka	34	Wangapeka		Wangapeka	WAngapeka	Tom Bailey	sp_122	97.74	98.69																																																						river	fe_231		Wangapeka River																																		
pn_zo_141-35			zo_141	Motueka	35	Wharepapa																						Mt Arthur (or Mt Peel)	Whare-Papa															see	see Zone 140	Golden Bay	zo_140	Wharepapa	63	pn_zo_140-63																	mountain	fe_177		Mount Arthur/Mount Peel																																		
pn_zo_141-36			zo_141	Motueka	36	Whenuakura		Whenuakura	WHEnua-KUra	Tom Bailey	sp_122	101.25	102.23	Wenuakura														Appletree Bay					Wenuakura																																		bay	fe_15		Appletree Bay																																		
pn_zo_142-0			zo_142	Murchison	0	Intro		Zone 142: Murchison		Hugh Young	sp_37	0.97	3.73															Zone 142: Murchison																																																																												
pn_zo_142-1			zo_142	Murchison	1	Ariki		Ariki	Ariki	Malcolm Hoskins	sp_65	6.40	7.07																																																						locality	fe_154		Ariki																																		
pn_zo_142-2			zo_142	Murchison	2	Hinehaka		Hinehaka	HIneHaka	Malcolm Hoskins	sp_65	8.32	9.06																																																						locality	fe_154		Hinehaka																																		
pn_zo_142-3			zo_142	Murchison	3	Kawatiri		Kawatiri	KAwaTIri	Malcolm Hoskins	sp_65	10.61	11.40															Butler River																																							river	fe_231		Butler River					locality	fe_154		Kawatiri																										
pn_zo_142-4			zo_142	Murchison	4	Kehu		Kehu	KEhu	Malcolm Hoskins	sp_65	12.96	13.54																																																						peak	fe_197		Kehu																																		
pn_zo_142-5			zo_142	Murchison	5	Kōura		Kōura	KŌura	Malcolm Hoskins	sp_65	15.33	15.93																																																						locality	fe_154		Kōura																																		
pn_zo_142-6			zo_142	Murchison	6	Mahanga		Mahanga	MAhanga	Kath Hemi	sp_52	18.31	18.83																																																						range	fe_218		Mahanga Range																																		
pn_zo_142-7			zo_142	Murchison	7	Mangarāta		Mangarāta	MAnga-RĀta	Malcolm Hoskins	sp_65	21.40	22.23																																																						locality	fe_154		Mangarāta																																		
pn_zo_142-8			zo_142	Murchison	8	Māruia		Māruia	MĀruia	Malcolm Hoskins	sp_65	23.95	24.73																																																						locality	fe_154		Māruia																																		
pn_zo_142-9			zo_142	Murchison	9	Mātakitaki		Mātakitaki	MĀ-TAki·taki	Malcolm Hoskins	sp_65	26.39	27.43																																																						locality	fe_154		Mātakitaki																																		
pn_zo_142-10			zo_142	Murchison	10	Mātiri		Mātiri	MĀtiri	Malcolm Hoskins	sp_65	29.26	30.08																																																						locality	fe_154		Mātiri																																		
pn_zo_142-11			zo_142	Murchison	11	Minehaha																							Minehaha							Not a Māori word																															track	fe_287		Minnehaha Track																																		
pn_zo_142-12			zo_142	Murchison	12	Paenga		Paenga	PAEnga	Malcolm Hoskins	sp_65	31.68	32.39																																																						locality	fe_154		Paenga																																		
pn_zo_142-13			zo_142	Murchison	13	Rahu		Rahu	RAhu	Malcolm Hoskins	sp_65	34.01	34.56																																																						saddle	fe_241		Rahu Saddle					locality	fe_154		Rahu																										
pn_zo_142-14			zo_142	Murchison	14	Rappahannock																							Rappahannock							Not of Māori origin																															river	fe_231		Rappahannock River																																		
